Date,Make,Type,Title,Location,Mileage,Overview Price,Detail Price,Engine CC,YOM,Post Make,Model,Gear,Fuel Type,Post URL,Image URL
8/1/2025,suzuki,cars,Suzuki Wagon R 2017 Car,Hatton,130000 (km),"Rs. 7,150,000","Rs. 7,150,000",650,2017,Suzuki,Wagon R,Automatic,Petrol,https://riyasewana.com/buy/suzuki-wagon-r-sale-hatton-10130248,https://riyasewana.com/thumb/thumbsuzuki-wagan-r-11437354561.jpg
8/1/2025,suzuki,cars,Suzuki Swift RS Turbo 2017 Car,Kandy,75400 (km),"Rs. 9,590,000","Rs. 9,590,000",1000,2017,Suzuki,Swift RS Turbo,Automatic,Petrol,https://riyasewana.com/buy/suzuki-swift-rs-sale-kandy-10130202,https://riyasewana.com/thumb/thumbsuzuki-swift-rs-2017-114305712151.jpg
8/1/2025,suzuki,cars,Suzuki Maruti 2000 Car,Negombo,100000 (km),"Rs. 1,890,000","Rs. 1,890,000",800,2000,Suzuki,Maruti,Manual,Petrol,https://riyasewana.com/buy/suzuki-maruti-sale-negombo-10130195,https://riyasewana.com/thumb/thumbsuzuki-maruti-11429275001.jpg
8/1/2025,suzuki,cars,Suzuki Alto 800 2015 Car,Galle,,"Rs. 4,150,000","Rs. 4,150,000",800,2015,Suzuki,Alto 800,Manual,Petrol,https://riyasewana.com/buy/suzuki-alto-800-sale-galle-10130097,https://riyasewana.com/thumb/thumbsuzuki-alto-800-11412554172.jpg
8/1/2025,suzuki,cars,Suzuki Spacia Custom Turbo 2024 Car,Kandy,315 (km),Negotiable,Negotiable,650,2024,Suzuki,Spacia Custom Turbo,Automatic,Hybrid,https://riyasewana.com/buy/suzuki-spacia-custom-sale-kandy-10130071,https://riyasewana.com/thumb/thumbsuzuki-spacia-custom-114082222251.jpg
8/1/2025,suzuki,cars,Suzuki Swift RS Turbo Zc13s 2017 Car,Wennappuwa,120120 (km),Negotiable,Negotiable,1000,2017,Suzuki,Swift RS Turbo Zc13s,Automatic,Petrol,https://riyasewana.com/buy/suzuki-swift-rs-sale-wennappuwa-10130018,https://riyasewana.com/thumb/thumbsuzuki-swift-rs-2017-113581112591.jpg
8/1/2025,suzuki,cars,Suzuki Alto 800 LXI 2015 Car,Kaduwela,77220 (km),"Rs. 4,275,000","Rs. 4,275,000",800,2015,Suzuki,Alto 800 LXI,Manual,Petrol,https://riyasewana.com/buy/suzuki-alto-800-sale-kaduwela-10130000,https://riyasewana.com/thumb/thumbsuzuki-alto-800-1135442571.jpg
8/1/2025,suzuki,cars,Suzuki Alto 2015 Car,Boralesgamuwa,132000 (km),"Rs. 3,990,000","Rs. 3,990,000",800,2015,Suzuki,Alto,Automatic,Petrol,https://riyasewana.com/buy/suzuki-alto-sale-boralesgamuwa-10129910,https://riyasewana.com/thumb/thumbsuzuki-alto-11338434571.jpg
8/1/2025,suzuki,cars,Suzuki Wagon R FX 2017 Car,Kegalle,101050 (km),"Rs. 6,990,000","Rs. 6,990,000",660,2017,Suzuki,Wagon R FX,Automatic,Petrol,https://riyasewana.com/buy/suzuki-wagon-r-sale-kegalle-10129890,https://riyasewana.com/thumb/thumbsuzuki-fx-safety-2017-113350112131.jpg
8/1/2025,suzuki,cars,Suzuki Spacia Custom XS Turbo 2024 Car,Dehiwala-Mount-Lavinia,3500 (km),"Rs. 11,350,000","Rs. 11,350,000",660,2024,Suzuki,Spacia Custom XS Turbo,Automatic,Hybrid,https://riyasewana.com/buy/suzuki-spacia-custom-sale-dehiwala-mount-lavinia-10129886,https://riyasewana.com/thumb/thumbsuzuki-spacia-custom-113370817941.jpg
8/1/2025,suzuki,cars,Suzuki Spacia Super Custom 2019 Car,Kaduwela,220000 (km),"Rs. 6,800,000","Rs. 6,800,000",660,2019,Suzuki,Spacia Super Custom,Automatic,Hybrid,https://riyasewana.com/buy/suzuki-spacia-super-sale-kaduwela-10129864,https://riyasewana.com/thumb/thumbsuzuki-spacia-super-113291422591.jpg
8/1/2025,suzuki,cars,Suzuki Alto Japan 2017 Car,Divulapitiya,82000 (km),"Rs. 6,000,000","Rs. 6,000,000",650,2017,Suzuki,Alto Japan,Automatic,Petrol,https://riyasewana.com/buy/suzuki-alto-japan-sale-divulapitiya-10129856,https://riyasewana.com/thumb/thumbsuzuki-alto-1132632471.jpg
8/1/2025,suzuki,cars,Suzuki Hustler 2016 Car,Piliyandala,97500 (km),"Rs. 6,575,000","Rs. 6,575,000",660,2016,Suzuki,Hustler,Automatic,Petrol,https://riyasewana.com/buy/suzuki-hustler-sale-piliyandala-10129804,https://riyasewana.com/thumb/thumbsuzuki-hustler-113154624781.jpg
8/1/2025,suzuki,cars,Suzuki Alto Lxi 2015 Car,Galle,119000 (km),"Rs. 4,050,000","Rs. 4,050,000",800,2015,Suzuki,Alto Lxi,Manual,Petrol,https://riyasewana.com/buy/suzuki-alto-lxi-sale-galle-10129800,https://riyasewana.com/thumb/thumbsuzuki-alto-lxi-113141822351.jpg
8/1/2025,suzuki,cars,Suzuki Maruti Zen 1995 Car,Tangalle,275000 (km),"Rs. 1,290,000","Rs. 1,290,000",1000,1995,Suzuki,Maruti Zen,Manual,Petrol,https://riyasewana.com/buy/suzuki-maruti-zen-sale-tangalle-10129794,https://riyasewana.com/thumb/thumbsuzuki-suzuki-maruti-11313414161.jpg
8/1/2025,suzuki,cars,Suzuki Wagon R Stingry 2017 Car,Kurunegala,98000 (km),Negotiable,Negotiable,650,2017,Suzuki,Wagon R Stingry,Automatic,Hybrid,https://riyasewana.com/buy/suzuki-wagon-r-sale-kurunegala-10129768,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-2017-113060212791.jpg
8/1/2025,suzuki,cars,Suzuki Hustler J Style 2017 Car,Wennappuwa,85000 (km),"Rs. 6,700,000","Rs. 6,700,000",650,2017,Suzuki,Hustler J Style,Automatic,Petrol,https://riyasewana.com/buy/suzuki-hustler-j-sale-wennappuwa-10129742,https://riyasewana.com/thumb/thumbsuzuki-hustler-j-112525022551.jpg
8/1/2025,suzuki,cars,Suzuki Swift Rs 2017 Car,Malabe,82000 (km),"Rs. 9,300,000","Rs. 9,300,000",1000,2017,Suzuki,Swift Rs,Automatic,Petrol,https://riyasewana.com/buy/suzuki-swift-rs-sale-malabe-10129717,https://riyasewana.com/thumb/thumbsuzuki-swift-rs-2017-112510312191.jpg
8/1/2025,suzuki,cars,Suzuki A-Star 2011 Car,Kurunegala,125475 (km),"Rs. 4,375,000","Rs. 4,375,000",1000,2011,Suzuki,A-Star,Manual,Petrol,https://riyasewana.com/buy/suzuki-a-star-sale-kurunegala-10129598,https://riyasewana.com/thumb/thumbsuzuki-a-star-1122658972.jpg
8/1/2025,suzuki,cars,Suzuki Wagon R 2008 Car,Hanwella,98710 (km),"Rs. 4,150,000","Rs. 4,150,000",1000,2008,Suzuki,Wagon R,Manual,Petrol,https://riyasewana.com/buy/suzuki-wagon-r-sale-hanwella-10129575,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-1122025430188.jpg
8/1/2025,suzuki,cars,Suzuki Wagon R Custom ZX 2024 Car,Marawila,53 (km),Negotiable,Negotiable,650,2024,Suzuki,Wagon R Custom ZX,Automatic,Hybrid,https://riyasewana.com/buy/suzuki-wagon-r-sale-marawila-10129533,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-2024-112104912251.jpg
8/1/2025,suzuki,cars,Suzuki SPACIA CUSTOM Z 2017 Car,Galle,130000 (km),"Rs. 7,850,000","Rs. 7,850,000(Ongoing Lease)",650,2017,Suzuki,SPACIA CUSTOM Z,Automatic,Petrol,https://riyasewana.com/buy/suzuki-spacia-custom-sale-galle-10129517,https://riyasewana.com/thumb/thumbsuzuki-spacia-custom-112063422091.jpg
8/1/2025,suzuki,cars,Suzuki Spacia Custom 2017 Car,Divulapitiya,73200 (km),"Rs. 6,900,000","Rs. 6,900,000",650,2017,Suzuki,Spacia Custom,Automatic,Hybrid,https://riyasewana.com/buy/suzuki-spacia-custom-sale-divulapitiya-10129480,https://riyasewana.com/thumb/thumbsuzuki-spacia-custom-1120129371.jpg
8/1/2025,suzuki,cars,Suzuki Spacia Xs Custom 2016 Car,Kegalle,117000 (km),"Rs. 7,950,000","Rs. 7,950,000",600,2016,Suzuki,Spacia Xs Custom,Automatic,Hybrid,https://riyasewana.com/buy/suzuki-spacia-xs-sale-kegalle-10129439,https://riyasewana.com/thumb/thumbsuzuki-specia-xs-111544422371.jpg
8/1/2025,suzuki,cars,Suzuki Alto 2012 Car,Katunayake,99900 (km),"Rs. 3,490,000","Rs. 3,490,000",800,2012,Suzuki,Alto,Manual,Petrol,https://riyasewana.com/buy/suzuki-alto-sale-katunayake-10129435,https://riyasewana.com/thumb/thumbsuzuki-alto-1115408321.jpg
8/1/2025,suzuki,cars,Suzuki Swift MZ Highest Spec 2023 Car,Colombo,750 (km),"Rs. 13,850,000","Rs. 13,850,000",1200,2023,Suzuki,Swift MZ Highest Spec,Automatic,Hybrid,https://riyasewana.com/buy/suzuki-swift-mz-sale-colombo-10129433,https://riyasewana.com/thumb/thumbsuzuki-swift-mz-111535822391.jpg
8/1/2025,suzuki,cars,Suzuki Wagon R Stingray Safety 2018 Car,Piliyandala,119000 (km),"Rs. 7,890,000","Rs. 7,890,000",650,2018,Suzuki,Wagon R Stingray Safety,Automatic,Hybrid,https://riyasewana.com/buy/suzuki-wagon-r-sale-piliyandala-10129388,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-2018-111460912301.jpg
8/1/2025,suzuki,cars,Suzuki Hustler 2023 Car,Colombo,,Negotiable,Negotiable,650,2023,Suzuki,Hustler,Automatic,Petrol,https://riyasewana.com/buy/suzuki-hustler-sale-colombo-10129305,https://riyasewana.com/thumb/thumbsuzuki-hustler-2023-111345012691.jpg
8/1/2025,suzuki,cars,Suzuki Maruti 2011 Car,Kalmunai,92000 (km),Negotiable,Negotiable,998,2011,Suzuki,Maruti,Manual,Petrol,https://riyasewana.com/buy/suzuki-maruti-sale-kalmunai-10129270,https://riyasewana.com/thumb/thumbsuzuki-maruti-zen-2011-111300112411.jpg
8/1/2025,suzuki,cars,Suzuki Wagon R FX 2020 Car,Nugegoda,84000 (km),"Rs. 6,990,000","Rs. 6,990,000",660,2020,Suzuki,Wagon R FX,Automatic,Hybrid,https://riyasewana.com/buy/suzuki-wagon-r-sale-nugegoda-10129261,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-2020-111285512901.jpg
8/1/2025,suzuki,cars,Suzuki Swift GL 2006 Car,Colombo,93000 (km),"Rs. 5,450,000","Rs. 5,450,000",1490,2006,Suzuki,Swift GL,Automatic,Petrol,https://riyasewana.com/buy/suzuki-swift-gl-sale-colombo-10129257,https://riyasewana.com/thumb/thumbsuzuki-swift-gl-1112845111.jpg
8/1/2025,suzuki,cars,Suzuki Wagon R FZ 2017 Car,Galle,125000 (km),Negotiable,Negotiable,660,2017,Suzuki,Wagon R FZ,Automatic,Petrol,https://riyasewana.com/buy/suzuki-wagon-r-sale-galle-10129250,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-111280922751.jpg
8/1/2025,suzuki,cars,Suzuki Maruti 2011 Car,Kaduwela,68000 (km),Negotiable,Negotiable,800,2011,Suzuki,Maruti,Manual,Petrol,https://riyasewana.com/buy/suzuki-maruti-sale-kaduwela-10129159,https://riyasewana.com/thumb/thumbsuzuki-maruti-111170322401.jpg
8/1/2025,suzuki,cars,Suzuki Swift 2008 Car,Gampaha,135000 (km),"Rs. 6,200,000","Rs. 6,200,000",1300,2008,Suzuki,Swift,Automatic,Petrol,https://riyasewana.com/buy/suzuki-swift-sale-gampaha-10129089,https://riyasewana.com/thumb/thumbsuzuki-swift-2010-111070612481.jpg
8/1/2025,suzuki,cars,Suzuki Wagon R FX Safety 2023 Car,Kurunegala,21000 (km),Negotiable,Negotiable,650,2023,Suzuki,Wagon R FX Safety,Automatic,Petrol,https://riyasewana.com/buy/suzuki-wagon-r-sale-kurunegala-10129059,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-11103524711.jpg
8/1/2025,suzuki,cars,Suzuki Alto 2023 Car,Galle,15000 (km),"Rs. 7,490,000","Rs. 7,490,000",660,2023,Suzuki,Alto,Automatic,Hybrid,https://riyasewana.com/buy/suzuki-alto-sale-galle-10129009,https://riyasewana.com/thumb/thumbsuzuki-alto-2023-110581712941.jpg
8/1/2025,suzuki,cars,Suzuki Wagon R Stingray J Style 2015 Car,Nawalapitiya,99000 (km),"Rs. 6,295,000","Rs. 6,295,000",650,2015,Suzuki,Wagon R Stingray J Style,Automatic,Hybrid,https://riyasewana.com/buy/suzuki-wagon-r-sale-nawalapitiya-10128891,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-2015-110423912741.jpg
8/1/2025,suzuki,cars,Suzuki Maruti 2004 Car,Gampaha,196777 (km),"Rs. 1,925,000","Rs. 1,925,000",800,2004,Suzuki,Maruti,Manual,Petrol,https://riyasewana.com/buy/suzuki-maruti-sale-gampaha-10128844,https://riyasewana.com/thumb/thumbsuzuki-maruti-800ac-11035424941.jpg
8/1/2025,suzuki,cars,Suzuki Wagon R FX 2024 Car,Colombo,9000 (km),"Rs. 8,150,000","Rs. 8,150,000",650,2024,Suzuki,Wagon R FX,Automatic,Petrol,https://riyasewana.com/buy/suzuki-wagon-r-sale-colombo-10128805,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-1102928161.jpg
8/1/2025,suzuki,cars,Suzuki Wagon R FX 2024 Car,Colombo,1500 (km),"Rs. 8,650,000","Rs. 8,650,000",650,2024,Suzuki,Wagon R FX,Automatic,Hybrid,https://riyasewana.com/buy/suzuki-wagon-r-sale-colombo-10128770,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-1102444151.jpg
8/1/2025,suzuki,cars,Suzuki Eartiga 2014 Car,Colombo,176077 (km),"Rs. 5,975,000","Rs. 5,975,000(Ongoing Lease)",1300,2014,Suzuki,Eartiga,Manual,Petrol,https://riyasewana.com/buy/suzuki-eartiga-sale-colombo-10128737,https://riyasewana.com/thumb/thumbsuzuki-eartiga-110205722551.jpg
8/1/2025,suzuki,cars,Suzuki Spacia 2015 Car,Colombo,92900 (km),"Rs. 8,995,000","Rs. 8,995,000",650,2015,Suzuki,Spacia,Automatic,Petrol,https://riyasewana.com/buy/suzuki-spacia-sale-colombo-10128708,https://riyasewana.com/thumb/thumbsuzuki-spaica-1101712281.jpg
8/1/2025,suzuki,cars,Suzuki Alto 2006 Car,Moneragala,,"Rs. 2,880,000","Rs. 2,880,000",800,2006,Suzuki,Alto,Manual,Petrol,https://riyasewana.com/buy/suzuki-alto-sale-moneragala-10128655,https://riyasewana.com/thumb/thumbsuzuki-alto-11011494931.jpg
8/1/2025,suzuki,cars,Suzuki Alto 2015 Car,Katunayake,175500 (km),"Rs. 4,025,000","Rs. 4,025,000",800,2015,Suzuki,Alto,Manual,Petrol,https://riyasewana.com/buy/suzuki-alto-sale-katunayake-10128611,https://riyasewana.com/thumb/thumbsuzuki-alto-11005324821.jpg
8/1/2025,suzuki,cars,Suzuki Spacia Custom 2017 Car,Kandy,85000 (km),"Rs. 7,600,000","Rs. 7,600,000",660,2017,Suzuki,Spacia Custom,Automatic,Petrol,https://riyasewana.com/buy/suzuki-spacia-custom-sale-kandy-10128569,https://riyasewana.com/thumb/thumbsuzuki-spacia-custom-11001014561.jpg
8/1/2025,suzuki,cars,Suzuki Wagon R FX 2023 Car,Boralesgamuwa,6000 (km),"Rs. 8,100,000","Rs. 8,100,000",650,2023,Suzuki,Wagon R FX,Automatic,Petrol,https://riyasewana.com/buy/suzuki-wagon-r-sale-boralesgamuwa-10128567,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-11000414941.jpg
8/1/2025,suzuki,cars,Suzuki Hustler 2024 Car,Battaramulla,400 (km),"Rs. 8,925,000","Rs. 8,925,000",660,2024,Suzuki,Hustler,Automatic,Petrol,https://riyasewana.com/buy/suzuki-hustler-sale-battaramulla-10128566,https://riyasewana.com/thumb/thumbsuzuki-hustler-110003622321.jpg
8/1/2025,suzuki,cars,Suzuki Hustler G Hybrid Limited 2024 Car,Kurunegala,780 (km),"Rs. 9,150,000","Rs. 9,150,000",660,2024,Suzuki,Hustler G Hybrid Limited,Automatic,Hybrid,https://riyasewana.com/buy/suzuki-hustler-g-sale-kurunegala-10128495,https://riyasewana.com/thumb/thumbsuzuki-hustler-g-2024-19523512671.jpg
8/1/2025,suzuki,cars,Suzuki Wagon R Custom ZX 2023 Car,Piliyandala,3760 (km),Negotiable,Negotiable,660,2023,Suzuki,Wagon R Custom ZX,Automatic,Petrol,https://riyasewana.com/buy/suzuki-wagon-r-sale-piliyandala-10128401,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-2817421717741.jpg
8/1/2025,suzuki,cars,Suzuki Wagon R Custom Z 2025 Car,Kurunegala,4 (km),"Rs. 10,350,000","Rs. 10,350,000",660,2025,Suzuki,Wagon R Custom Z,Automatic,Petrol,https://riyasewana.com/buy/suzuki-wagon-r-sale-kurunegala-10128393,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-2025-19411812071.jpg
8/1/2025,suzuki,cars,Suzuki MARUTI 2006 Car,Colombo,129000 (km),"Rs. 2,365,000","Rs. 2,365,000",796,2006,Suzuki,MARUTI,Manual,Petrol,https://riyasewana.com/buy/suzuki-maruti-sale-colombo-10128322,https://riyasewana.com/thumb/thumbsuzuki-maruti-193326531.jpg
8/1/2025,suzuki,cars,Suzuki WAGON R STINGRAY 2014 Car,Colombo,118000 (km),"Rs. 5,985,000","Rs. 5,985,000",650,2014,Suzuki,WAGON R STINGRAY,Automatic,Petrol,https://riyasewana.com/buy/suzuki-wagon-r-sale-colombo-10128248,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-192625911.jpg
8/1/2025,suzuki,cars,Suzuki WAGON R 2014 Car,Colombo,104000 (km),"Rs. 6,275,000","Rs. 6,275,000",650,2014,Suzuki,WAGON R,Automatic,Petrol,https://riyasewana.com/buy/suzuki-wagon-r-sale-colombo-10128223,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-192335611.jpg
8/1/2025,suzuki,cars,Suzuki Alto Sport 2012 Car,Hambantota,125000 (km),"Rs. 3,375,000","Rs. 3,375,000",800,2012,Suzuki,Alto Sport,Manual,Petrol,https://riyasewana.com/buy/suzuki-alto-sport-sale-hambantota-10128206,https://riyasewana.com/thumb/thumbsuzuki-alto-sports-192110101.jpg
8/1/2025,suzuki,cars,Suzuki WAGON R 2017 Car,Colombo,,"Rs. 7,585,000","Rs. 7,585,000",650,2017,Suzuki,WAGON R,Automatic,Petrol,https://riyasewana.com/buy/suzuki-wagon-r-sale-colombo-10128178,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-191725121.jpg
8/1/2025,suzuki,cars,Suzuki SWIFT 2005 Car,Colombo,151000 (km),"Rs. 4,285,000","Rs. 4,285,000",1298,2005,Suzuki,SWIFT,Manual,Petrol,https://riyasewana.com/buy/suzuki-swift-sale-colombo-10128158,https://riyasewana.com/thumb/thumbsuzuki-swift-191401241.jpg
8/1/2025,suzuki,cars,Suzuki Alto 2015 Car,Anuradapura,56000 (km),"Rs. 3,985,000","Rs. 3,985,000",800,2015,Suzuki,Alto,Manual,Petrol,https://riyasewana.com/buy/suzuki-alto-sale-anuradapura-10128118,https://riyasewana.com/thumb/thumbsuzuki-alto-1909274681.jpg
8/1/2025,suzuki,cars,Suzuki ALTO 2015 Car,Colombo,83200 (km),"Rs. 4,275,000","Rs. 4,275,000",796,2015,Suzuki,ALTO,Manual,Petrol,https://riyasewana.com/buy/suzuki-alto-sale-colombo-10128016,https://riyasewana.com/thumb/thumbsuzuki-alto-185931441.jpg
8/1/2025,suzuki,cars,Suzuki Wagon R Fx 2023 Car,Pannipitiya,5000 (km),"Rs. 8,225,000","Rs. 8,225,000",650,2023,Suzuki,Wagon R Fx,Automatic,Petrol,https://riyasewana.com/buy/suzuki-wagon-r-sale-pannipitiya-10128007,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-18590122871.jpg
8/1/2025,suzuki,cars,Suzuki Spacia 2023 Car,Pannipitiya,23000 (km),"Rs. 8,650,000","Rs. 8,650,000",650,2023,Suzuki,Spacia,Automatic,Petrol,https://riyasewana.com/buy/suzuki-spacia-sale-pannipitiya-10127986,https://riyasewana.com/thumb/thumbsuzuki-spacia-18570322961.jpg
8/1/2025,suzuki,cars,Suzuki Alto Japan 2015 Car,Kegalle,73000 (km),Negotiable,Negotiable,660,2015,Suzuki,Alto Japan,Automatic,Petrol,https://riyasewana.com/buy/suzuki-alto-japan-sale-kegalle-10127931,https://riyasewana.com/thumb/thumbsuzuki-japan-185245408175.jpg
8/1/2025,suzuki,cars,Suzuki Alto 2011 Car,Nawalapitiya,134000 (km),"Rs. 3,495,000","Rs. 3,495,000",800,2011,Suzuki,Alto,Manual,Petrol,https://riyasewana.com/buy/suzuki-alto-sale-nawalapitiya-10127929,https://riyasewana.com/thumb/thumbsuzuki-alto-2011-18522512051.jpg
8/1/2025,suzuki,cars,Suzuki Swift 2007 Car,Dompe,142000 (km),"Rs. 6,250,000","Rs. 6,250,000",1300,2007,Suzuki,Swift,Automatic,Petrol,https://riyasewana.com/buy/suzuki-swift-sale-dompe-10127847,https://riyasewana.com/thumb/thumbsuzuki-swift-2008-18433412611.jpg
8/1/2025,suzuki,cars,Suzuki Maruti 2007 Car,Anuradapura,108000 (km),"Rs. 2,275,000","Rs. 2,275,000",800,2007,Suzuki,Maruti,Manual,Petrol,https://riyasewana.com/buy/suzuki-maruti-sale-anuradapura-10127797,https://riyasewana.com/thumb/thumbsuzuki-maruti-1836044401.jpg
8/1/2025,suzuki,cars,Suzuki Alto 2007 Car,Hambantota,170000 (km),"Rs. 2,875,000","Rs. 2,875,000",800,2007,Suzuki,Alto,Manual,Petrol,https://riyasewana.com/buy/suzuki-alto-sale-hambantota-10127611,https://riyasewana.com/thumb/thumbsuzuki-alto-1807014161.jpg
8/1/2025,suzuki,cars,Suzuki WAGON R 2018 Car,Panadura,90000 (km),Negotiable,Negotiable,660,2018,Suzuki,WAGON R,Automatic,Petrol,https://riyasewana.com/buy/suzuki-wagon-r-sale-panadura-10127598,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-180543261.jpg
8/1/2025,suzuki,cars,Suzuki Wagon R FZ 2018 Car,Kurunegala,83000 (km),"Rs. 7,450,000","Rs. 7,450,000",650,2018,Suzuki,Wagon R FZ,Automatic,Petrol,https://riyasewana.com/buy/suzuki-wagon-r-sale-kurunegala-10127593,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-1805094831.jpg
8/1/2025,suzuki,cars,Suzuki Wagon R Stingray 2019 Car,Kaduwela,19000 (km),"Rs. 8,450,000","Rs. 8,450,000",650,2019,Suzuki,Wagon R Stingray,Automatic,Hybrid,https://riyasewana.com/buy/suzuki-wagon-r-sale-kaduwela-10127570,https://riyasewana.com/thumb/thumbsuzuki-stingray-wagon-18020222151.jpg
8/1/2025,suzuki,cars,Suzuki Alto K10 2015 Car,Anuradapura,90357 (km),Negotiable,Negotiable,1000,2015,Suzuki,Alto K10,Automatic,Petrol,https://riyasewana.com/buy/suzuki-alto-k10-sale-anuradapura-10127487,https://riyasewana.com/thumb/thumbsuzuki-alto-k10-17471022491.jpg
8/1/2025,suzuki,cars,Suzuki Wagon R 2017 Car,Embilipitiya,131000 (km),"Rs. 6,975,000","Rs. 6,975,000",650,2017,Suzuki,Wagon R,Automatic,Hybrid,https://riyasewana.com/buy/suzuki-wagon-r-sale-embilipitiya-10127389,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-17342822171.jpg
8/1/2025,suzuki,cars,Suzuki Spacia 2015 Car,Hanwella,69000 (km),"Rs. 6,500,000","Rs. 6,500,000",650,2015,Suzuki,Spacia,Automatic,Hybrid,https://riyasewana.com/buy/suzuki-spacia-sale-hanwella-10127202,https://riyasewana.com/thumb/thumbmitsubishi-spacia-2015-1659064591.jpg
8/1/2025,suzuki,cars,Suzuki Alto 800 2014 Car,Gampaha,138000 (km),"Rs. 3,885,000","Rs. 3,885,000",800,2014,Suzuki,Alto 800,Manual,Petrol,https://riyasewana.com/buy/suzuki-alto-800-sale-gampaha-10127177,https://riyasewana.com/thumb/thumbsuzuki-alto-800-16534817011.jpg
8/1/2025,suzuki,cars,Suzuki Wagon R FZ 2015 Car,Kegalle,1 (km),"Rs. 6,500,000","Rs. 6,500,000",-,2015,Suzuki,Wagon R FZ,Automatic,Hybrid,https://riyasewana.com/buy/suzuki-wagon-r-sale-kegalle-10127083,https://riyasewana.com/thumb/thumbno_100.jpg
8/1/2025,suzuki,cars,Suzuki SWIFT RS TRUBO 2017 Car,Kandy,96250 (km),Negotiable,Negotiable,-,2017,Suzuki,SWIFT RS TRUBO,Automatic,Petrol,https://riyasewana.com/buy/suzuki-swift-rs-sale-kandy-10127080,https://riyasewana.com/thumb/thumbsuzuki-swift-rs-1627054841.jpg
8/1/2025,suzuki,cars,Suzuki Spacia 2016 Car,Matara,102000 (km),"Rs. 7,200,000","Rs. 7,200,000",650,2016,Suzuki,Spacia,Automatic,Hybrid,https://riyasewana.com/buy/suzuki-spacia-sale-matara-10127037,https://riyasewana.com/thumb/thumbsuzuki-spacia-1608424611.jpg
8/1/2025,suzuki,cars,Suzuki Wagon R Stingray 2017 Car,Pannipitiya,93000 (km),"Rs. 7,360,000","Rs. 7,360,000",650,2017,Suzuki,Wagon R Stingray,Automatic,Petrol,https://riyasewana.com/buy/suzuki-wagon-r-sale-pannipitiya-10126962,https://riyasewana.com/thumb/thumbsuzuki-wagon-r-1447514901.jpg
8/5/2025,suzuki,vans,Suzuki Every DA64 2015 Van,Boralesgamuwa,115000 (km),"Rs. 5,925,000","Rs. 5,925,000",660,2015,Suzuki,Every DA64,Automatic,Petrol,https://riyasewana.com/buy/suzuki-every-da64-sale-boralesgamuwa-10153023,https://riyasewana.com/thumb/thumbsuzuki-every-da64-51313494731.jpg
8/5/2025,suzuki,vans,Suzuki Every Da64 2010 Van,Homagama,137000 (km),"Rs. 5,390,000","Rs. 5,390,000",650,2010,Suzuki,Every Da64,Automatic,Petrol,https://riyasewana.com/buy/suzuki-every-da64-sale-homagama-10152772,https://riyasewana.com/thumb/thumbsuzuki-every-da64-51227014421.jpg
8/5/2025,suzuki,vans,Suzuki Every Gx Join Turbo 2024 Van,Kaduwela,1000 (km),Negotiable,Negotiable,650,2024,Suzuki,Every Gx Join Turbo,Automatic,Petrol,https://riyasewana.com/buy/suzuki-every-gx-sale-kaduwela-10152628,https://riyasewana.com/thumb/thumbsuzuki-every-gx-2024-512065712901.jpg
8/5/2025,suzuki,vans,Suzuki Every Wagon Turbo 2017 Van,Dambulla,96500 (km),"Rs. 6,850,000","Rs. 6,850,000",650,2017,Suzuki,Every Wagon Turbo,Automatic,Petrol,https://riyasewana.com/buy/suzuki-every-wagon-sale-dambulla-10152616,https://riyasewana.com/thumb/thumbsuzuki-every-wagon-51205194981.jpg
8/5/2025,suzuki,vans,Suzuki Every Full Join 2024 Van,Colombo,700 (km),Negotiable,Negotiable,650,2024,Suzuki,Every Full Join,Automatic,Petrol,https://riyasewana.com/buy/suzuki-every-full-sale-colombo-10152523,https://riyasewana.com/thumb/thumbsuzuki-every-full-2024-511483312711.jpg
8/5/2025,suzuki,vans,Suzuki Every Full Join 2024 Van,Colombo,5000 (km),Negotiable,Negotiable,650,2024,Suzuki,Every Full Join,Automatic,Petrol,https://riyasewana.com/buy/suzuki-every-full-sale-colombo-10152474,https://riyasewana.com/thumb/thumbsuzuki-every-full-2024-511414612991.jpg
